0.895190, 0.964371, 0.978622, 0.745337 
0.890143, 0.961698, 0.977732, 0.737325 
0.191652, 0.323160, 0.386894, 0.085918 
0.892815, 0.965855, 0.976247, 0.734962 
0.238330, 0.384201, 0.460054, 0.117661 
0.348743, 0.504040, 0.580790, 0.187818 
0.870249, 0.944181, 0.959323, 0.677228 
0.876781, 0.945962, 0.964964, 0.682524 
0.337971, 0.498205, 0.569120, 0.185575 
0.842043, 0.928147, 0.950416, 0.636340 
0.345601, 0.503591, 0.574955, 0.182341 
0.105107, 0.213183, 0.271971, 0.031816 
